Date,Open,High,Low,Close,Volume
2011-07-25,607.8,610.6,604.7,607.6,16878605.0
2011-07-26,610.6,613.6,604.82,611.6,16857852.0
2011-07-27,608.5,610.4,593.1,601.9,27011160.0
2011-07-28,599.5,608.48,597.5,606.8,13915503.0
2011-07-29,600.9,603.1,593.4,594.5,23512486.0
2011-08-01,606.2,624.9,594.77,607.5,46820006.0
2011-08-02,614.5,620.1,607.2,610.1,31011929.0
2011-08-03,603.8,608.1,591.0,593.8,25924023.0
2011-08-04,599.0,600.0,575.8,578.5,33904774.0
2011-08-05,569.9,577.1,553.7,557.1,45848354.0
2011-08-08,551.0,564.68,537.6,537.8,41129229.0
2011-08-09,535.3,546.4,500.5,545.0,61522468.0
2011-08-10,552.1,555.8,512.3,516.2,65595793.0
2011-08-11,531.6,539.6,505.3,535.8,45884943.0
2011-08-12,537.9,554.0,530.0,549.86,34475031.0
2011-08-15,552.5,552.54,543.48,547.2,21534179.0
2011-08-16,542.6,554.2,534.9,552.6,20694625.0
2011-08-17,543.3,550.25,540.9,542.0,19572201.0
2011-08-18,531.2,532.05,502.2,509.6,34877077.0
2011-08-19,511.7,516.1,497.35,511.0,37149071.0
2011-08-22,505.6,518.4,505.6,510.26,6402134.0
2011-08-23,517.5,524.6,507.0,511.0,20691697.0
2011-08-24,513.3,521.7,507.3,514.9,20730659.0
2011-08-25,517.2,523.0,510.1,511.2,23505958.0
2011-08-26,,,,501.2,0.0
2011-08-30,520.5,525.3,517.9,524.9,26319257.0
2011-08-31,526.3,536.71,521.6,536.6,31581876.0
2011-09-01,540.0,542.8,532.0,538.5,15723504.0
2011-09-02,531.9,541.27,522.7,524.5,23067104.0
2011-09-05,518.5,522.0,503.7,504.5,24551317.0
2011-09-06,503.2,515.5,502.5,509.2,30866442.0
2011-09-07,518.0,526.0,514.4,525.6,18841770.0
2011-09-08,521.0,528.2,517.1,522.0,19775656.0
2011-09-09,522.8,525.8,504.5,511.72,54459694.0
2011-09-12,499.0,501.86,488.15,492.55,28737270.0
2011-09-13,500.3,502.57,484.45,499.0,21559055.0
2011-09-14,494.0,507.0,491.5,501.5,25514376.0
2011-09-15,504.6,524.8,501.06,521.1,31369150.0
2011-09-16,528.0,536.92,522.9,524.8,52838353.0
2011-09-19,513.5,518.9,506.93,511.2,21800105.0
2011-09-20,515.0,522.8,0.0,520.9,20633745.0
2011-09-21,517.8,520.0,510.25,511.9,20050800.0
2011-09-22,501.0,503.6,484.45,486.2,47371752.0
2011-09-23,496.0,498.95,484.0,498.0,26730142.0
2011-09-26,484.9,507.72,484.85,499.9,27347122.0
2011-09-27,509.1,521.45,500.0,520.4,28794489.0
2011-09-28,511.6,514.6,504.6,510.0,23202493.0
2011-09-29,506.5,517.9,503.0,512.8,17197471.0
2011-09-30,506.8,508.5,488.2,496.9,41408931.0
2011-10-03,485.15,494.46,478.15,487.6,30590891.0
2011-10-04,481.0,482.05,466.45,473.55,30791559.0
2011-10-05,484.2,489.9,473.95,485.0,25182690.0
2011-10-06,487.85,509.8,483.55,509.8,34056516.0
2011-10-07,510.0,518.2,504.6,509.0,21108097.0
2011-10-10,505.4,520.5,500.0,511.51,19896966.0
2011-10-11,517.2,520.7,508.8,515.0,15109549.0
2011-10-12,516.0,532.3,512.5,529.1,31981273.0
2011-10-13,526.0,531.89,519.5,525.0,27285348.0
2011-10-14,523.1,532.2,515.0,525.0,21106184.0
2011-10-17,526.9,532.0,518.6,523.0,19425762.0
2011-10-18,515.5,529.9,509.2,520.2,21071228.0
2011-10-19,524.9,534.49,519.8,522.5,19554072.0
2011-10-20,513.4,519.6,508.3,512.7,19148043.0
2011-10-21,516.5,520.91,512.2,518.0,22169365.0
2011-10-24,522.5,531.2,519.5,530.0,15028935.0
2011-10-25,524.1,531.7,520.0,525.0,17487873.0
2011-10-26,523.3,529.9,520.4,526.2,21269574.0
2011-10-27,540.0,565.0,535.4,555.3,42522017.0
2011-10-28,555.8,575.3,555.8,565.3,38057387.0
2011-10-31,562.0,563.98,544.9,555.53,35307876.0
